path,lat,lon
gsv_0.jpg,31.9072094,102.2125397
gsv_2.jpg,34.4861839,41.9014426
gsv_3.jpg,-26.8157083,17.800282
gsv_5.jpg,57.03374192897648,9.916707738301069
gsv_8.jpg,35.19747040593391,133.0027189356442
gsv_9.jpg,8.4830483,-13.2337167
gsv_10.jpg,-2.517581,32.901759
gsv_11.jpg,50.55078797497123,137.001278855861
gsv_13.jpg,-27.46337766050353,151.9458470398097
gsv_15.jpg,-21.72034721945855,-51.01900156934854
gsv_16.jpg,36.0683164,4.7668078
gsv_18.jpg,-6.03312007239778,-76.96665286661865
gsv_19.jpg,-26.44980522460691,29.44996744785592
gsv_20.jpg,19.3735988,95.2318126
gsv_21.jpg,9.9377491,43.1839094
gsv_23.jpg,10.0689268,-69.3420258
gsv_24.jpg,17.7101955,33.9744377
gsv_25.jpg,-6.607283708928152,-35.62968574439977
gsv_26.jpg,52.12914442813423,35.07573569271009
gsv_28.jpg,-32.52861750799762,115.7231975865598
gsv_29.jpg,39.82454836252814,-121.6023668378773
gsv_30.jpg,-34.26794066144523,-62.71426099764452
gsv_32.jpg,18.106775,-15.9467028
gsv_33.jpg,-22.57,17.083611
gsv_34.jpg,42.46265912659168,-96.41247025047868
gsv_35.jpg,-43.120334,-73.62004
gsv_37.jpg,24.0719547,45.2806702
gsv_38.jpg,-23.53284505072829,-49.24391214192937
gsv_39.jpg,-24.09666908399777,21.78448652428565
gsv_40.jpg,32.2098147,119.4490331
gsv_41.jpg,55.93344654485433,12.31632552875999
gsv_42.jpg,-34.76636307151179,-58.38355230998233
gsv_44.jpg,19.61598838746872,37.22048744559288
gsv_45.jpg,52.46828294530578,-113.7369355432124
gsv_46.jpg,14.3056239,-88.1829224
gsv_47.jpg,-3.542544177036232,-43.91579649240289
gsv_48.jpg,-0.8729036,134.0681852
gsv_50.jpg,26.5243433,50.01213
gsv_51.jpg,-32.68334657486567,-61.53299727127314
gsv_52.jpg,45.81668632540517,-64.21692968451659
gsv_53.jpg,-33.1334404,136.4153028
gsv_55.jpg,49.02781381559831,104.0442253912817
gsv_57.jpg,33.5370995,71.0662136
gsv_58.jpg,41.38074801627324,-89.46381674019923
gsv_59.jpg,46.1194265,73.6058537
gsv_60.jpg,23.7406989,114.6933996
gsv_61.jpg,35.8334863,50.9901243
gsv_62.jpg,43.83610405934402,-66.11751162716466
gsv_63.jpg,-20.8635792,-46.38821129999999
gsv_65.jpg,9.199606273167,-73.5423393995403
gsv_66.jpg,3.860092462754179,11.51899385882301
gsv_67.jpg,33.1073721,6.068548
gsv_68.jpg,51.88313446594791,0.8669240230211277
gsv_69.jpg,-26.01826626397869,22.4031031298466
gsv_70.jpg,-22.2157134,29.9960401
gsv_71.jpg,34.71772205002899,137.8510414389935
gsv_72.jpg,25.90431764223039,45.349873714149
gsv_73.jpg,-25.40393026072,-57.285346825058
gsv_74.jpg,33.6830061,1.0141955
gsv_75.jpg,-18.46780090192572,-66.56452741166424
gsv_76.jpg,-26.71497752498201,27.10330582295855
gsv_77.jpg,2.686658119762495,-75.32543718389273
gsv_78.jpg,47.70708940923071,106.9528691449902
gsv_79.jpg,-21.09309465412451,149.1858032985881
gsv_81.jpg,21.02286871670166,-101.8600066705903
gsv_82.jpg,30.5027962,120.3416443
gsv_84.jpg,39.08086575461764,-84.45219020047018
gsv_85.jpg,9.44190062900547,-0.0182349429893953
gsv_86.jpg,26.2810476,50.14962449999999
gsv_87.jpg,12.6411592,-7.9972851
gsv_88.jpg,25.90431764223039,45.349873714149
gsv_89.jpg,53.5060616,49.1297315
gsv_90.jpg,36.8944748,4.1230394
gsv_91.jpg,8.92155462521711,11.32284188138239
gsv_92.jpg,55.9338911551578,98.01490875637992
gsv_93.jpg,13.76815517344099,-13.66856203718408
gsv_94.jpg,18.0979417,-15.9836028
gsv_95.jpg,25.3597217,49.5991667
gsv_96.jpg,46.11733989708123,-74.59990950673057
gsv_97.jpg,-28.50867739671446,153.5368860210028
gsv_98.jpg,24.5546452,9.4853569
gsv_100.jpg,-10.72874955014119,-37.18807253935258
gsv_102.jpg,6.44004557928818,7.494524193404235
gsv_105.jpg,29.9661259,32.531451
gsv_106.jpg,47.70708940923071,106.9528691449902
gsv_107.jpg,52.95382240000001,63.11937140000001
gsv_108.jpg,55.7089104,9.5351811
gsv_110.jpg,-1.590096647300626,103.6096383212661
gsv_111.jpg,38.72361923039459,20.63636703934653
gsv_112.jpg,40.77559743321427,-80.76285485657532
gsv_113.jpg,-41.86664424848146,148.2828612165833
gsv_114.jpg,35.39270787633792,132.8432661715176
gsv_115.jpg,-30.7678842,-70.9432526
gsv_116.jpg,-4.215150800000001,-69.9406977
gsv_117.jpg,42.870148,130.355611
gsv_118.jpg,58.6478675,37.265155
gsv_119.jpg,-7.64061013950892,112.9065176366918
gsv_122.jpg,55.7089104,9.5351811
gsv_124.jpg,45.53433598380023,-73.88451174224011
gsv_125.jpg,49.92937621519627,-96.6938594514164
gsv_126.jpg,44.04953105110696,-79.46668891655516
gsv_127.jpg,15.460562,78.1557459
gsv_128.jpg,54.48337427843045,53.48338266152609
gsv_130.jpg,61.91658451105535,29.2817159418811
gsv_131.jpg,-27.5850119,-52.0949548
gsv_132.jpg,49.92937621519627,-96.6938594514164
gsv_133.jpg,-34.52277383473437,-56.2778834692048
gsv_135.jpg,-33.31702502401289,117.3491115301682
gsv_137.jpg,13.9049142458026,-4.555268560226999
gsv_138.jpg,30.52516736073025,-97.66593469888804
gsv_139.jpg,59.52142512387881,34.15130562591268
